ProblemID,Group,Config,Mining,Family,MeanCmax
Ta20_10_10,20×10,Regions_8,Elite-only,KK2-style-NEH,1751.0
Ta20_10_10,20×10,Regions_8,Elite-only,NEH,1653.0
Ta20_10_10,20×10,Regions_8,Elite-only,NEH-TBKK2,1653.0
Ta20_10_10,20×10,q_2,Contrast,FRB4-p1,1630.0
Ta20_10_10,20×10,q_2,Contrast,INEH-inspired,1647.6
Ta20_10_10,20×10,q_2,Contrast,KK2-style-NEH,1749.0
Ta20_10_10,20×10,q_2,Contrast,NEH,1646.4
Ta20_10_10,20×10,q_2,Contrast,NEH-TBKK2,1646.4
Ta20_10_10,20×10,q_2,Elite-only,FRB4-p1,1631.2
Ta20_10_10,20×10,q_2,Elite-only,INEH-inspired,1645.0
Ta20_10_10,20×10,q_2,Elite-only,KK2-style-NEH,1749.0
Ta20_10_10,20×10,q_2,Elite-only,NEH,1653.0
Ta20_10_10,20×10,q_2,Elite-only,NEH-TBKK2,1653.0
Ta20_10_10,20×10,q_6,Contrast,FRB4-p1,1651.0
Ta20_10_10,20×10,q_6,Contrast,INEH-inspired,1658.0
Ta20_10_10,20×10,q_6,Contrast,KK2-style-NEH,1749.0
Ta20_10_10,20×10,q_6,Contrast,NEH,1646.4
Ta20_10_10,20×10,q_6,Contrast,NEH-TBKK2,1646.4
Ta20_10_10,20×10,q_6,Elite-only,FRB4-p1,1634.2
Ta20_10_10,20×10,q_6,Elite-only,INEH-inspired,1654.8
Ta20_10_10,20×10,q_6,Elite-only,KK2-style-NEH,1749.0
Ta20_10_10,20×10,q_6,Elite-only,NEH,1653.0
Ta20_10_10,20×10,q_6,Elite-only,NEH-TBKK2,1653.0
Ta20_20_1,20×20,Baseline,Contrast,FRB4-p1,2364.0
Ta20_20_1,20×20,Baseline,Contrast,INEH-inspired,2353.2
Ta20_20_1,20×20,Baseline,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Baseline,Contrast,NEH,2443.0
Ta20_20_1,20×20,Baseline,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,Baseline,Elite-only,FRB4-p1,2347.4
Ta20_20_1,20×20,Baseline,Elite-only,INEH-inspired,2354.4
Ta20_20_1,20×20,Baseline,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Baseline,Elite-only,NEH,2416.0
Ta20_20_1,20×20,Baseline,Elite-only,NEH-TBKK2,2416.0
Ta20_20_1,20×20,Elite_025,Contrast,FRB4-p1,2377.2
Ta20_20_1,20×20,Elite_025,Contrast,INEH-inspired,2359.4
Ta20_20_1,20×20,Elite_025,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Elite_025,Contrast,NEH,2443.0
Ta20_20_1,20×20,Elite_025,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,Elite_025,Elite-only,FRB4-p1,2357.0
Ta20_20_1,20×20,Elite_025,Elite-only,INEH-inspired,2352.0
Ta20_20_1,20×20,Elite_025,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Elite_025,Elite-only,NEH,2432.2
Ta20_20_1,20×20,Elite_025,Elite-only,NEH-TBKK2,2432.2
Ta20_20_1,20×20,Elite_10,Contrast,FRB4-p1,2364.0
Ta20_20_1,20×20,Elite_10,Contrast,INEH-inspired,2343.8
Ta20_20_1,20×20,Elite_10,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Elite_10,Contrast,NEH,2443.0
Ta20_20_1,20×20,Elite_10,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,Elite_10,Elite-only,FRB4-p1,2345.0
Ta20_20_1,20×20,Elite_10,Elite-only,INEH-inspired,2364.0
Ta20_20_1,20×20,Elite_10,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Elite_10,Elite-only,NEH,2416.0
Ta20_20_1,20×20,Elite_10,Elite-only,NEH-TBKK2,2416.0
Ta20_20_1,20×20,PRules_2n,Contrast,FRB4-p1,2354.0
Ta20_20_1,20×20,PRules_2n,Contrast,INEH-inspired,2350.6
Ta20_20_1,20×20,PRules_2n,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,PRules_2n,Contrast,NEH,2421.4
Ta20_20_1,20×20,PRules_2n,Contrast,NEH-TBKK2,2421.4
Ta20_20_1,20×20,PRules_2n,Elite-only,FRB4-p1,2347.4
Ta20_20_1,20×20,PRules_2n,Elite-only,INEH-inspired,2350.4
Ta20_20_1,20×20,PRules_2n,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,PRules_2n,Elite-only,NEH,2416.0
Ta20_20_1,20×20,PRules_2n,Elite-only,NEH-TBKK2,2416.0
Ta20_20_1,20×20,PRules_4n,Contrast,FRB4-p1,2368.0
Ta20_20_1,20×20,PRules_4n,Contrast,INEH-inspired,2352.6
Ta20_20_1,20×20,PRules_4n,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,PRules_4n,Contrast,NEH,2443.0
Ta20_20_1,20×20,PRules_4n,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,PRules_4n,Elite-only,FRB4-p1,2375.0
Ta20_20_1,20×20,PRules_4n,Elite-only,INEH-inspired,2357.0
Ta20_20_1,20×20,PRules_4n,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,PRules_4n,Elite-only,NEH,2443.0
Ta20_20_1,20×20,PRules_4n,Elite-only,NEH-TBKK2,2443.0
Ta20_20_1,20×20,Poor_05,Contrast,FRB4-p1,2363.4
Ta20_20_1,20×20,Poor_05,Contrast,INEH-inspired,2361.6
Ta20_20_1,20×20,Poor_05,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Poor_05,Contrast,NEH,2443.0
Ta20_20_1,20×20,Poor_05,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,Poor_05,Elite-only,FRB4-p1,2347.4
Ta20_20_1,20×20,Poor_05,Elite-only,INEH-inspired,2354.4
Ta20_20_1,20×20,Poor_05,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Poor_05,Elite-only,NEH,2416.0
Ta20_20_1,20×20,Poor_05,Elite-only,NEH-TBKK2,2416.0
Ta20_20_1,20×20,Poor_20,Contrast,FRB4-p1,2372.8
Ta20_20_1,20×20,Poor_20,Contrast,INEH-inspired,2362.8
Ta20_20_1,20×20,Poor_20,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Poor_20,Contrast,NEH,2437.6
Ta20_20_1,20×20,Poor_20,Contrast,NEH-TBKK2,2437.6
Ta20_20_1,20×20,Poor_20,Elite-only,FRB4-p1,2347.4
Ta20_20_1,20×20,Poor_20,Elite-only,INEH-inspired,2354.4
Ta20_20_1,20×20,Poor_20,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Poor_20,Elite-only,NEH,2416.0
Ta20_20_1,20×20,Poor_20,Elite-only,NEH-TBKK2,2416.0
Ta20_20_1,20×20,Regions_2,Contrast,FRB4-p1,2402.4
Ta20_20_1,20×20,Regions_2,Contrast,INEH-inspired,2356.2
Ta20_20_1,20×20,Regions_2,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Regions_2,Contrast,NEH,2443.0
Ta20_20_1,20×20,Regions_2,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,Regions_2,Elite-only,FRB4-p1,2367.0
Ta20_20_1,20×20,Regions_2,Elite-only,INEH-inspired,2348.2
Ta20_20_1,20×20,Regions_2,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Regions_2,Elite-only,NEH,2423.2
Ta20_20_1,20×20,Regions_2,Elite-only,NEH-TBKK2,2426.8
Ta20_20_1,20×20,Regions_8,Contrast,FRB4-p1,2358.8
Ta20_20_1,20×20,Regions_8,Contrast,INEH-inspired,2335.0
Ta20_20_1,20×20,Regions_8,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Regions_8,Contrast,NEH,2443.0
Ta20_20_1,20×20,Regions_8,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,Regions_8,Elite-only,FRB4-p1,2360.0
Ta20_20_1,20×20,Regions_8,Elite-only,INEH-inspired,2336.8
Ta20_20_1,20×20,Regions_8,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,Regions_8,Elite-only,NEH,2443.0
Ta20_20_1,20×20,Regions_8,Elite-only,NEH-TBKK2,2443.0
Ta20_20_1,20×20,q_2,Contrast,FRB4-p1,2416.0
Ta20_20_1,20×20,q_2,Contrast,INEH-inspired,2377.0
Ta20_20_1,20×20,q_2,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,q_2,Contrast,NEH,2443.0
Ta20_20_1,20×20,q_2,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,q_2,Elite-only,FRB4-p1,2370.0
Ta20_20_1,20×20,q_2,Elite-only,INEH-inspired,2370.6
Ta20_20_1,20×20,q_2,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,q_2,Elite-only,NEH,2416.0
Ta20_20_1,20×20,q_2,Elite-only,NEH-TBKK2,2416.0
Ta20_20_1,20×20,q_6,Contrast,FRB4-p1,2362.8
Ta20_20_1,20×20,q_6,Contrast,INEH-inspired,2351.0
Ta20_20_1,20×20,q_6,Contrast,KK2-style-NEH,2398.0
Ta20_20_1,20×20,q_6,Contrast,NEH,2443.0
Ta20_20_1,20×20,q_6,Contrast,NEH-TBKK2,2443.0
Ta20_20_1,20×20,q_6,Elite-only,FRB4-p1,2355.4
Ta20_20_1,20×20,q_6,Elite-only,INEH-inspired,2344.6
Ta20_20_1,20×20,q_6,Elite-only,KK2-style-NEH,2398.0
Ta20_20_1,20×20,q_6,Elite-only,NEH,2416.0
Ta20_20_1,20×20,q_6,Elite-only,NEH-TBKK2,2416.0
Ta20_20_10,20×20,Baseline,Contrast,FRB4-p1,2250.0
Ta20_20_10,20×20,Baseline,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,Baseline,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Baseline,Contrast,NEH,2257.0
Ta20_20_10,20×20,Baseline,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Baseline,Elite-only,FRB4-p1,2244.4
Ta20_20_10,20×20,Baseline,Elite-only,INEH-inspired,2259.0
Ta20_20_10,20×20,Baseline,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Baseline,Elite-only,NEH,2257.0
Ta20_20_10,20×20,Baseline,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Elite_025,Contrast,FRB4-p1,2250.0
Ta20_20_10,20×20,Elite_025,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,Elite_025,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Elite_025,Contrast,NEH,2257.0
Ta20_20_10,20×20,Elite_025,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Elite_025,Elite-only,FRB4-p1,2244.4
Ta20_20_10,20×20,Elite_025,Elite-only,INEH-inspired,2259.0
Ta20_20_10,20×20,Elite_025,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Elite_025,Elite-only,NEH,2257.0
Ta20_20_10,20×20,Elite_025,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Elite_10,Contrast,FRB4-p1,2253.4
Ta20_20_10,20×20,Elite_10,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,Elite_10,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Elite_10,Contrast,NEH,2257.0
Ta20_20_10,20×20,Elite_10,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Elite_10,Elite-only,FRB4-p1,2244.4
Ta20_20_10,20×20,Elite_10,Elite-only,INEH-inspired,2259.0
Ta20_20_10,20×20,Elite_10,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Elite_10,Elite-only,NEH,2257.0
Ta20_20_10,20×20,Elite_10,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,PRules_2n,Contrast,FRB4-p1,2243.0
Ta20_20_10,20×20,PRules_2n,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,PRules_2n,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,PRules_2n,Contrast,NEH,2269.0
Ta20_20_10,20×20,PRules_2n,Contrast,NEH-TBKK2,2269.0
Ta20_20_10,20×20,PRules_2n,Elite-only,FRB4-p1,2243.0
Ta20_20_10,20×20,PRules_2n,Elite-only,INEH-inspired,2259.0
Ta20_20_10,20×20,PRules_2n,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,PRules_2n,Elite-only,NEH,2273.0
Ta20_20_10,20×20,PRules_2n,Elite-only,NEH-TBKK2,2273.0
Ta20_20_10,20×20,PRules_4n,Contrast,FRB4-p1,2262.0
Ta20_20_10,20×20,PRules_4n,Contrast,INEH-inspired,2233.4
Ta20_20_10,20×20,PRules_4n,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,PRules_4n,Contrast,NEH,2257.0
Ta20_20_10,20×20,PRules_4n,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,PRules_4n,Elite-only,FRB4-p1,2246.6
Ta20_20_10,20×20,PRules_4n,Elite-only,INEH-inspired,2259.0
Ta20_20_10,20×20,PRules_4n,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,PRules_4n,Elite-only,NEH,2257.0
Ta20_20_10,20×20,PRules_4n,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Poor_05,Contrast,FRB4-p1,2254.8
Ta20_20_10,20×20,Poor_05,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,Poor_05,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Poor_05,Contrast,NEH,2257.0
Ta20_20_10,20×20,Poor_05,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Poor_05,Elite-only,FRB4-p1,2244.4
Ta20_20_10,20×20,Poor_05,Elite-only,INEH-inspired,2259.0
Ta20_20_10,20×20,Poor_05,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Poor_05,Elite-only,NEH,2257.0
Ta20_20_10,20×20,Poor_05,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Poor_20,Contrast,FRB4-p1,2248.6
Ta20_20_10,20×20,Poor_20,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,Poor_20,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Poor_20,Contrast,NEH,2257.0
Ta20_20_10,20×20,Poor_20,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Poor_20,Elite-only,FRB4-p1,2244.4
Ta20_20_10,20×20,Poor_20,Elite-only,INEH-inspired,2259.0
Ta20_20_10,20×20,Poor_20,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Poor_20,Elite-only,NEH,2257.0
Ta20_20_10,20×20,Poor_20,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Regions_2,Contrast,FRB4-p1,2244.6
Ta20_20_10,20×20,Regions_2,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,Regions_2,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Regions_2,Contrast,NEH,2257.0
Ta20_20_10,20×20,Regions_2,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Regions_2,Elite-only,FRB4-p1,2264.0
Ta20_20_10,20×20,Regions_2,Elite-only,INEH-inspired,2229.4
Ta20_20_10,20×20,Regions_2,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Regions_2,Elite-only,NEH,2257.0
Ta20_20_10,20×20,Regions_2,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Regions_8,Contrast,FRB4-p1,2256.0
Ta20_20_10,20×20,Regions_8,Contrast,INEH-inspired,2262.8
Ta20_20_10,20×20,Regions_8,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Regions_8,Contrast,NEH,2257.0
Ta20_20_10,20×20,Regions_8,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,Regions_8,Elite-only,FRB4-p1,2252.4
Ta20_20_10,20×20,Regions_8,Elite-only,INEH-inspired,2213.8
Ta20_20_10,20×20,Regions_8,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,Regions_8,Elite-only,NEH,2269.0
Ta20_20_10,20×20,Regions_8,Elite-only,NEH-TBKK2,2269.0
Ta20_20_10,20×20,q_2,Contrast,FRB4-p1,2269.0
Ta20_20_10,20×20,q_2,Contrast,INEH-inspired,2195.0
Ta20_20_10,20×20,q_2,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,q_2,Contrast,NEH,2257.0
Ta20_20_10,20×20,q_2,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,q_2,Elite-only,FRB4-p1,2269.0
Ta20_20_10,20×20,q_2,Elite-only,INEH-inspired,2233.4
Ta20_20_10,20×20,q_2,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,q_2,Elite-only,NEH,2257.0
Ta20_20_10,20×20,q_2,Elite-only,NEH-TBKK2,2257.0
Ta20_20_10,20×20,q_6,Contrast,FRB4-p1,2250.0
Ta20_20_10,20×20,q_6,Contrast,INEH-inspired,2259.0
Ta20_20_10,20×20,q_6,Contrast,KK2-style-NEH,2342.0
Ta20_20_10,20×20,q_6,Contrast,NEH,2257.0
Ta20_20_10,20×20,q_6,Contrast,NEH-TBKK2,2257.0
Ta20_20_10,20×20,q_6,Elite-only,FRB4-p1,2243.0
Ta20_20_10,20×20,q_6,Elite-only,INEH-inspired,2254.2
Ta20_20_10,20×20,q_6,Elite-only,KK2-style-NEH,2342.0
Ta20_20_10,20×20,q_6,Elite-only,NEH,2257.0
Ta20_20_10,20×20,q_6,Elite-only,NEH-TBKK2,2257.0
Ta20_5_1,20×5,Baseline,Contrast,FRB4-p1,1286.8
Ta20_5_1,20×5,Baseline,Contrast,INEH-inspired,1292.0
Ta20_5_1,20×5,Baseline,Contrast,KK2-style-NEH,1323.0
Ta20_5_1,20×5,Baseline,Contrast,NEH,1302.0
Ta20_5_1,20×5,Baseline,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Baseline,Elite-only,FRB4-p1,1286.4
Ta20_5_1,20×5,Baseline,Elite-only,INEH-inspired,1287.6
Ta20_5_1,20×5,Baseline,Elite-only,KK2-style-NEH,1302.2
Ta20_5_1,20×5,Baseline,Elite-only,NEH,1302.0
Ta20_5_1,20×5,Baseline,Elite-only,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Elite_025,Contrast,FRB4-p1,1288.6
Ta20_5_1,20×5,Elite_025,Contrast,INEH-inspired,1292.2
Ta20_5_1,20×5,Elite_025,Contrast,KK2-style-NEH,1317.8
Ta20_5_1,20×5,Elite_025,Contrast,NEH,1302.0
Ta20_5_1,20×5,Elite_025,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Elite_025,Elite-only,FRB4-p1,1285.2
Ta20_5_1,20×5,Elite_025,Elite-only,INEH-inspired,1287.2
Ta20_5_1,20×5,Elite_025,Elite-only,KK2-style-NEH,1312.6
Ta20_5_1,20×5,Elite_025,Elite-only,NEH,1302.0
Ta20_5_1,20×5,Elite_025,Elite-only,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Elite_10,Contrast,FRB4-p1,1287.8
Ta20_5_1,20×5,Elite_10,Contrast,INEH-inspired,1292.0
Ta20_5_1,20×5,Elite_10,Contrast,KK2-style-NEH,1323.0
Ta20_5_1,20×5,Elite_10,Contrast,NEH,1302.0
Ta20_5_1,20×5,Elite_10,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Elite_10,Elite-only,FRB4-p1,1286.2
Ta20_5_1,20×5,Elite_10,Elite-only,INEH-inspired,1289.0
Ta20_5_1,20×5,Elite_10,Elite-only,KK2-style-NEH,1297.0
Ta20_5_1,20×5,Elite_10,Elite-only,NEH,1302.0
Ta20_5_1,20×5,Elite_10,Elite-only,NEH-TBKK2,1301.0
Ta20_5_1,20×5,PRules_2n,Contrast,FRB4-p1,1279.0
Ta20_5_1,20×5,PRules_2n,Contrast,INEH-inspired,1289.2
Ta20_5_1,20×5,PRules_2n,Contrast,KK2-style-NEH,1323.0
Ta20_5_1,20×5,PRules_2n,Contrast,NEH,1302.0
Ta20_5_1,20×5,PRules_2n,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,PRules_2n,Elite-only,FRB4-p1,1284.0
Ta20_5_1,20×5,PRules_2n,Elite-only,INEH-inspired,1283.4
Ta20_5_1,20×5,PRules_2n,Elite-only,KK2-style-NEH,1307.4
Ta20_5_1,20×5,PRules_2n,Elite-only,NEH,1299.8
Ta20_5_1,20×5,PRules_2n,Elite-only,NEH-TBKK2,1298.8
Ta20_5_1,20×5,PRules_4n,Contrast,FRB4-p1,1290.4
Ta20_5_1,20×5,PRules_4n,Contrast,INEH-inspired,1289.2
Ta20_5_1,20×5,PRules_4n,Contrast,KK2-style-NEH,1302.2
Ta20_5_1,20×5,PRules_4n,Contrast,NEH,1302.0
Ta20_5_1,20×5,PRules_4n,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,PRules_4n,Elite-only,FRB4-p1,1278.0
Ta20_5_1,20×5,PRules_4n,Elite-only,INEH-inspired,1289.0
Ta20_5_1,20×5,PRules_4n,Elite-only,KK2-style-NEH,1297.0
Ta20_5_1,20×5,PRules_4n,Elite-only,NEH,1302.0
Ta20_5_1,20×5,PRules_4n,Elite-only,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Poor_05,Contrast,FRB4-p1,1289.4
Ta20_5_1,20×5,Poor_05,Contrast,INEH-inspired,1292.0
Ta20_5_1,20×5,Poor_05,Contrast,KK2-style-NEH,1323.0
Ta20_5_1,20×5,Poor_05,Contrast,NEH,1302.0
Ta20_5_1,20×5,Poor_05,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Poor_05,Elite-only,FRB4-p1,1286.4
Ta20_5_1,20×5,Poor_05,Elite-only,INEH-inspired,1287.6
Ta20_5_1,20×5,Poor_05,Elite-only,KK2-style-NEH,1302.2
Ta20_5_1,20×5,Poor_05,Elite-only,NEH,1302.0
Ta20_5_1,20×5,Poor_05,Elite-only,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Poor_20,Contrast,FRB4-p1,1286.8
Ta20_5_1,20×5,Poor_20,Contrast,INEH-inspired,1290.6
Ta20_5_1,20×5,Poor_20,Contrast,KK2-style-NEH,1312.6
Ta20_5_1,20×5,Poor_20,Contrast,NEH,1302.0
Ta20_5_1,20×5,Poor_20,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Poor_20,Elite-only,FRB4-p1,1286.4
Ta20_5_1,20×5,Poor_20,Elite-only,INEH-inspired,1287.6
Ta20_5_1,20×5,Poor_20,Elite-only,KK2-style-NEH,1302.2
Ta20_5_1,20×5,Poor_20,Elite-only,NEH,1302.0
Ta20_5_1,20×5,Poor_20,Elite-only,NEH-TBKK2,1301.0
Ta20_5_1,20×5,Regions_2,Contrast,FRB4-p1,1287.8
Ta20_5_1,20×5,Regions_2,Contrast,INEH-inspired,1290.0
Ta20_5_1,20×5,Regions_2,Contrast,KK2-style-NEH,1323.0
Ta20_5_1,20×5,Regions_2,Contrast,NEH,1286.6
Ta20_5_1,20×5,Regions_2,Contrast,NEH-TBKK2,1305.0
Ta20_5_1,20×5,Regions_2,Elite-only,FRB4-p1,1286.0
Ta20_5_1,20×5,Regions_2,Elite-only,INEH-inspired,1287.2
Ta20_5_1,20×5,Regions_2,Elite-only,KK2-style-NEH,1325.4
Ta20_5_1,20×5,Regions_2,Elite-only,NEH,1286.0
Ta20_5_1,20×5,Regions_2,Elite-only,NEH-TBKK2,1287.0
Ta20_5_1,20×5,Regions_8,Contrast,FRB4-p1,1293.8
Ta20_5_1,20×5,Regions_8,Contrast,INEH-inspired,1290.8
Ta20_5_1,20×5,Regions_8,Contrast,KK2-style-NEH,1302.2
Ta20_5_1,20×5,Regions_8,Contrast,NEH,1302.0
Ta20_5_1,20×5,Regions_8,Contrast,NEH-TBKK2,1302.0
Ta20_5_1,20×5,Regions_8,Elite-only,FRB4-p1,1287.0
Ta20_5_1,20×5,Regions_8,Elite-only,INEH-inspired,1295.6
Ta20_5_1,20×5,Regions_8,Elite-only,KK2-style-NEH,1313.0
Ta20_5_1,20×5,Regions_8,Elite-only,NEH,1302.0
Ta20_5_1,20×5,Regions_8,Elite-only,NEH-TBKK2,1302.0
Ta20_5_1,20×5,q_2,Contrast,FRB4-p1,1287.0
Ta20_5_1,20×5,q_2,Contrast,INEH-inspired,1279.0
Ta20_5_1,20×5,q_2,Contrast,KK2-style-NEH,1323.0
Ta20_5_1,20×5,q_2,Contrast,NEH,1302.0
Ta20_5_1,20×5,q_2,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,q_2,Elite-only,FRB4-p1,1287.0
Ta20_5_1,20×5,q_2,Elite-only,INEH-inspired,1293.4
Ta20_5_1,20×5,q_2,Elite-only,KK2-style-NEH,1302.2
Ta20_5_1,20×5,q_2,Elite-only,NEH,1302.0
Ta20_5_1,20×5,q_2,Elite-only,NEH-TBKK2,1301.0
Ta20_5_1,20×5,q_6,Contrast,FRB4-p1,1286.0
Ta20_5_1,20×5,q_6,Contrast,INEH-inspired,1297.0
Ta20_5_1,20×5,q_6,Contrast,KK2-style-NEH,1323.0
Ta20_5_1,20×5,q_6,Contrast,NEH,1302.0
Ta20_5_1,20×5,q_6,Contrast,NEH-TBKK2,1301.0
Ta20_5_1,20×5,q_6,Elite-only,FRB4-p1,1282.8
Ta20_5_1,20×5,q_6,Elite-only,INEH-inspired,1289.0
Ta20_5_1,20×5,q_6,Elite-only,KK2-style-NEH,1302.2
Ta20_5_1,20×5,q_6,Elite-only,NEH,1302.0
Ta20_5_1,20×5,q_6,Elite-only,NEH-TBKK2,1301.0
Ta20_5_10,20×5,Baseline,Contrast,FRB4-p1,1118.2
Ta20_5_10,20×5,Baseline,Contrast,INEH-inspired,1129.4
Ta20_5_10,20×5,Baseline,Contrast,KK2-style-NEH,1165.6
Ta20_5_10,20×5,Baseline,Contrast,NEH,1151.0
Ta20_5_10,20×5,Baseline,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,Baseline,Elite-only,FRB4-p1,1126.2
Ta20_5_10,20×5,Baseline,Elite-only,INEH-inspired,1137.2
Ta20_5_10,20×5,Baseline,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,Baseline,Elite-only,NEH,1157.0
Ta20_5_10,20×5,Baseline,Elite-only,NEH-TBKK2,1157.0
Ta20_5_10,20×5,Elite_025,Contrast,FRB4-p1,1120.0
Ta20_5_10,20×5,Elite_025,Contrast,INEH-inspired,1148.4
Ta20_5_10,20×5,Elite_025,Contrast,KK2-style-NEH,1162.2
Ta20_5_10,20×5,Elite_025,Contrast,NEH,1151.0
Ta20_5_10,20×5,Elite_025,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,Elite_025,Elite-only,FRB4-p1,1138.6
Ta20_5_10,20×5,Elite_025,Elite-only,INEH-inspired,1136.6
Ta20_5_10,20×5,Elite_025,Elite-only,KK2-style-NEH,1158.8
Ta20_5_10,20×5,Elite_025,Elite-only,NEH,1155.0
Ta20_5_10,20×5,Elite_025,Elite-only,NEH-TBKK2,1155.0
Ta20_5_10,20×5,Elite_10,Contrast,FRB4-p1,1134.2
Ta20_5_10,20×5,Elite_10,Contrast,INEH-inspired,1128.0
Ta20_5_10,20×5,Elite_10,Contrast,KK2-style-NEH,1166.0
